,year,origin,origin_zip,dest,dest_zip,status
0,2012,ORH,91913,BVH,91913,Approved
1,2012,ELH,91915,BVH,91913,Approved
2,2012,CPH,91911,BVH,91913,Approved
3,2012,CVH,91911,BVH,91913,Approved
4,2012,CVH,91911,BVH,91913,Approved
5,2012,CPH,91911,BVH,91913,Approved
6,2012,SYH,92154,BVH,91913,Approved
7,2012,HTH,91910,BVH,91913,Approved
8,2012,CVH,91911,BVH,91913,Approved
9,2012,ELH,91915,BVH,91913,Approved
10,2012,ORH,91913,BVH,91913,Approved
11,2012,ORH,91913,BVH,91913,Approved
12,2012,MOH,92154,BVH,91913,Approved
13,2012,CPH,91911,BVH,91913,Approved
14,2012,CVH,91911,BVH,91913,Approved
15,2012,CVH,91911,BVH,91913,Approved
16,2012,ELH,91915,BVH,91913,Approved
17,2012,HTH,91910,BVH,91913,Approved
18,2012,CVH,91911,BVH,91913,Approved
19,2012,CPH,91911,BVH,91913,Approved
20,2012,HTH,91910,BVH,91913,Approved
21,2012,CVH,91911,BVH,91913,Approved
22,2012,ORH,91913,BVH,91913,Approved
23,2012,HTH,91910,BVH,91913,Approved
24,2012,ORH,91913,BVH,91913,Approved
25,2012,ORH,91913,BVH,91913,Approved
26,2012,ORH,91913,BVH,91913,Approved
27,2012,CVH,91911,BVH,91913,Approved
28,2012,HTH,91910,BVH,91913,Approved
29,2012,CVH,91911,BVH,91913,Approved
30,2012,ORH,91913,BVH,91913,Approved
31,2012,CVH,91911,BVH,91913,Approved
32,2012,ORH,91913,BVH,91913,Approved
33,2012,CVH,91911,BVH,91913,Approved
34,2012,SUH,91950,BVH,91913,Approved
35,2012,ORH,91913,BVH,91913,Approved
36,2012,HTH,91910,BVH,91913,Approved
37,2012,SUH,91950,BVH,91913,Approved
38,2012,SUH,91950,BVH,91913,Approved
39,2012,HTH,91910,BVH,91913,Approved
40,2012,OLH,91913,BVH,91913,Approved
41,2012,ELH,91915,BVH,91913,Approved
42,2012,OLH,91913,BVH,91913,Approved
43,2012,CVH,91911,BVH,91913,Approved
44,2012,HTH,91910,BVH,91913,Approved
45,2012,ORH,91913,BVH,91913,Approved
46,2012,ORH,91913,BVH,91913,Approved
47,2012,OLH,91913,BVH,91913,Approved
48,2012,CPH,91911,BVH,91913,Approved
49,2012,CVH,91911,BVH,91913,Approved
50,2012,SYH,92154,BVH,91913,Approved
51,2012,CPH,91911,BVH,91913,Approved
52,2012,SYH,92154,BVH,91913,Approved
53,2012,HTH,91910,BVH,91913,Approved
54,2012,CPH,91911,BVH,91913,Approved
55,2012,MOH,92154,BVH,91913,Approved
56,2012,ELH,91915,BVH,91913,Approved
57,2012,CPH,91911,BVH,91913,Approved
58,2012,HTH,91910,BVH,91913,Approved
59,2012,ELH,91915,BVH,91913,Approved
60,2012,MVH,91932,BVH,91913,Approved
61,2012,HTH,91910,BVH,91913,Approved
62,2012,SYH,92154,BVH,91913,Approved
63,2012,SUH,91950,BVH,91913,Approved
64,2012,CVH,91911,BVH,91913,Approved
65,2012,HTH,91910,BVH,91913,Approved
66,2012,SOH,92154,BVH,91913,Approved
67,2012,SOH,92154,BVH,91913,Approved
68,2012,OLH,91913,BVH,91913,Approved
69,2012,ORH,91913,BVH,91913,Approved
70,2012,ELH,91915,BVH,91913,Approved
71,2012,ORH,91913,BVH,91913,Approved
72,2012,MOH,92154,BVH,91913,Approved
73,2012,ELH,91915,BVH,91913,Approved
74,2012,SYH,92154,BVH,91913,Approved
75,2012,CVH,91911,BVH,91913,Approved
76,2012,ORH,91913,BVH,91913,Approved
77,2012,ORH,91913,BVH,91913,Approved
78,2012,HTH,91910,BVH,91913,Approved
79,2012,SUH,91950,BVH,91913,Approved
80,2012,ELH,91915,BVH,91913,Approved
81,2012,OLH,91913,BVH,91913,Approved
82,2012,CPH,91911,BVH,91913,Approved
83,2012,SUH,91950,BVH,91913,Approved
84,2012,HTH,91910,BVH,91913,Approved
85,2012,ORH,91913,BVH,91913,Approved
86,2012,SUH,91950,BVH,91913,Approved
87,2012,ORH,91913,BVH,91913,Approved
88,2012,ORH,91913,BVH,91913,Approved
89,2012,HTH,91910,BVH,91913,Approved
90,2012,HTH,91910,BVH,91913,Approved
91,2012,MVH,91932,BVH,91913,Approved
92,2012,HTH,91910,BVH,91913,Approved
93,2012,CPH,91911,BVH,91913,Approved
94,2012,CPH,91911,BVH,91913,Approved
95,2012,GJH,91950,BVH,91913,Approved
96,2012,ORH,91913,BVH,91913,Approved
97,2012,MOH,92154,BVH,91913,Approved
98,2012,MOH,92154,BVH,91913,Approved
99,2012,OLH,91913,BVH,91913,Approved
100,2012,SYH,92154,BVH,91913,Approved
101,2012,MOH,92154,BVH,91913,Approved
102,2012,ORH,91913,BVH,91913,Approved
103,2012,SOH,92154,BVH,91913,Approved
104,2012,SOH,92154,BVH,91913,Approved
105,2012,SOH,92154,BVH,91913,Approved
106,2012,SYH,92154,BVH,91913,Approved
107,2012,ELH,91915,BVH,91913,Approved
108,2012,HTH,91910,BVH,91913,Approved
109,2012,CVH,91911,BVH,91913,Approved
110,2012,ORH,91913,BVH,91913,Approved
111,2012,CVH,91911,BVH,91913,Approved
112,2012,CVH,91911,BVH,91913,Approved
113,2012,CPH,91911,BVH,91913,Approved
114,2012,ORH,91913,BVH,91913,Approved
115,2012,HTH,91910,BVH,91913,Approved
116,2012,ORH,91913,BVH,91913,Approved
117,2012,ELH,91915,BVH,91913,Approved
118,2012,HTH,91910,BVH,91913,Approved
119,2012,CVH,91911,BVH,91913,Approved
120,2012,ORH,91913,BVH,91913,Approved
121,2012,HTH,91910,BVH,91913,Approved
122,2012,ELH,91915,BVH,91913,Approved
123,2012,ORH,91913,BVH,91913,Approved
124,2012,HTH,91910,BVH,91913,Approved
125,2012,SUH,91950,BVH,91913,Approved
126,2012,MVH,91932,BVH,91913,Approved
127,2012,HTH,91910,BVH,91913,Approved
128,2012,OLH,91913,BVH,91913,Approved
129,2012,SOH,92154,BVH,91913,Approved
130,2012,GJH,91950,BVH,91913,Approved
131,2012,ORH,91913,BVH,91913,Approved
132,2012,SOH,92154,BVH,91913,Approved
133,2012,MOH,92154,BVH,91913,Approved
134,2012,ORH,91913,BVH,91913,Approved
135,2012,ORH,91913,BVH,91913,Approved
136,2012,MOH,92154,BVH,91913,Approved
137,2012,SYH,92154,BVH,91913,Approved
138,2012,HTH,91910,BVH,91913,Approved
139,2012,SOH,92154,BVH,91913,Approved
140,2012,GJH,91950,BVH,91913,Approved
141,2012,OLH,91913,BVH,91913,Approved
142,2012,ELH,91915,BVH,91913,Approved
143,2012,GJH,91950,BVH,91913,Approved
144,2012,SUH,91950,BVH,91913,Approved
145,2012,CPH,91911,BVH,91913,Approved
146,2012,ELH,91915,BVH,91913,Approved
147,2012,SOH,92154,BVH,91913,Approved
148,2012,ORH,91913,BVH,91913,Approved
149,2012,ORH,91913,BVH,91913,Approved
150,2012,ELH,91915,BVH,91913,Approved
151,2012,ELH,91915,BVH,91913,Approved
152,2012,ELH,91915,BVH,91913,Approved
153,2012,OLH,91913,BVH,91913,Approved
154,2012,CVH,91911,BVH,91913,Approved
155,2012,CPH,91911,BVH,91913,Approved
156,2012,ELH,91915,BVH,91913,Approved
157,2012,ORH,91913,BVH,91913,Approved
158,2012,SYH,92154,BVH,91913,Approved
159,2012,HTH,91910,BVH,91913,Approved
160,2012,OLH,91913,BVH,91913,Approved
161,2012,OLH,91913,BVH,91913,Approved
162,2012,ELH,91915,BVH,91913,Approved
163,2012,OLH,91913,BVH,91913,Approved
164,2012,CVH,91911,BVH,91913,Approved
165,2012,HTH,91910,BVH,91913,Approved
166,2012,ELH,91915,BVH,91913,Approved
167,2012,ELH,91915,BVH,91913,Approved
168,2012,CPH,91911,BVH,91913,Approved
169,2012,ORH,91913,BVH,91913,Approved
170,2012,SUH,91950,BVH,91913,Approved
171,2012,SOH,92154,BVH,91913,Approved
172,2012,SUH,91950,BVH,91913,Approved
173,2012,HTH,91910,BVH,91913,Approved
174,2012,CPH,91911,BVH,91913,Approved
175,2012,HTH,91910,BVH,91913,Approved
176,2012,MVH,91932,BVH,91913,Approved
177,2012,CVH,91911,BVH,91913,Approved
178,2012,ORH,91913,BVH,91913,Approved
179,2012,ORH,91913,BVH,91913,Approved
180,2012,SUH,91950,BVH,91913,Approved
181,2012,OLH,91913,BVH,91913,Approved
182,2012,CVH,91911,BVH,91913,Approved
183,2012,CPH,91911,BVH,91913,Approved
184,2012,ELH,91915,BVH,91913,Approved
185,2012,ORH,91913,BVH,91913,Approved
186,2012,SUH,91950,BVH,91913,Approved
187,2012,MVH,91932,BVH,91913,Approved
188,2012,ELH,91915,BVH,91913,Approved
189,2012,SUH,91950,BVH,91913,Approved
190,2012,CPH,91911,BVH,91913,Approved
191,2012,ELH,91915,BVH,91913,Approved
192,2012,ELH,91915,BVH,91913,Approved
193,2012,CPH,91911,BVH,91913,Approved
194,2012,HTH,91910,BVH,91913,Approved
195,2012,ORH,91913,BVH,91913,Approved
196,2012,CVH,91911,BVH,91913,Approved
197,2012,ORH,91913,BVH,91913,Approved
198,2012,ORH,91913,BVH,91913,Approved
199,2012,HTH,91910,BVH,91913,Approved
200,2012,SUH,91950,BVH,91913,Approved
201,2012,ORH,91913,BVH,91913,Approved
202,2012,CVH,91911,BVH,91913,Approved
203,2012,SYH,92154,BVH,91913,Approved
204,2012,HTH,91910,BVH,91913,Approved
205,2012,OLH,91913,BVH,91913,Approved
206,2012,ELH,91915,BVH,91913,Approved
207,2012,OLH,91913,BVH,91913,Approved
208,2012,SUH,91950,BVH,91913,Approved
209,2012,HTH,91910,BVH,91913,Approved
210,2012,ORH,91913,BVH,91913,Approved
211,2012,ELH,91915,BVH,91913,Approved
212,2012,OLH,91913,BVH,91913,Approved
213,2012,OLH,91913,BVH,91913,Approved
214,2012,SUH,91950,BVH,91913,Approved
215,2012,SUH,91950,BVH,91913,Approved
216,2012,HTH,91910,BVH,91913,Approved
217,2012,HTH,91910,BVH,91913,Approved
218,2012,HTH,91910,BVH,91913,Approved
219,2012,SUH,91950,BVH,91913,Approved
220,2012,CPH,91911,BVH,91913,Approved
221,2012,CPH,91911,BVH,91913,Approved
222,2012,CPH,91911,BVH,91913,Approved
223,2012,ORH,91913,BVH,91913,Approved
224,2012,ORH,91913,BVH,91913,Approved
225,2012,HTH,91910,BVH,91913,Approved
226,2012,HTH,91910,BVH,91913,Approved
227,2012,CVH,91911,BVH,91913,Approved
228,2012,CPH,91911,BVH,91913,Approved
229,2012,ELH,91915,BVH,91913,Approved
230,2012,OLH,91913,BVH,91913,Approved
231,2012,MVH,91932,BVH,91913,Approved
232,2012,ELH,91915,BVH,91913,Approved
233,2012,SUH,91950,BVH,91913,Approved
234,2012,MVH,91932,BVH,91913,Approved
235,2012,HTH,91910,BVH,91913,Approved
236,2012,HTH,91910,BVH,91913,Approved
237,2012,ELH,91915,BVH,91913,Approved
238,2012,HTH,91910,BVH,91913,Approved
239,2012,CPH,91911,BVH,91913,Approved
240,2012,CPH,91911,BVH,91913,Approved
241,2012,ELH,91915,BVH,91913,Approved
242,2012,ORH,91913,BVH,91913,Approved
243,2012,CVH,91911,BVH,91913,Approved
244,2012,ELH,91915,BVH,91913,Approved
245,2012,GJH,91950,BVH,91913,Approved
246,2012,GJH,91950,BVH,91913,Approved
247,2012,SOH,92154,BVH,91913,Approved
248,2012,SYH,92154,BVH,91913,Approved
249,2012,CVH,91911,BVH,91913,Approved
250,2012,ORH,91913,BVH,91913,Approved
251,2012,CVH,91911,BVH,91913,Approved
252,2012,HTH,91910,BVH,91913,Approved
253,2012,CPH,91911,BVH,91913,Approved
254,2012,ELH,91915,BVH,91913,Approved
255,2012,HTH,91910,BVH,91913,Approved
256,2012,SOH,92154,BVH,91913,Approved
257,2012,ORH,91913,BVH,91913,Approved
258,2012,HTH,91910,BVH,91913,Approved
259,2012,CVH,91911,BVH,91913,Approved
260,2012,ORH,91913,BVH,91913,Approved
261,2012,ORH,91913,BVH,91913,Approved
262,2012,OLH,91913,BVH,91913,Approved
263,2012,OLH,91913,BVH,91913,Approved
264,2012,ELH,91915,BVH,91913,Approved
265,2012,HTH,91910,BVH,91913,Approved
266,2012,ORH,91913,BVH,91913,Approved
267,2012,MOH,92154,BVH,91913,Approved
268,2012,SYH,92154,BVH,91913,Approved
269,2012,SYH,92154,BVH,91913,Approved
270,2012,SOH,92154,BVH,91913,Approved
271,2012,MOH,92154,BVH,91913,Approved
272,2012,SYH,92154,BVH,91913,Approved
273,2012,MOH,92154,BVH,91913,Approved
274,2012,ELH,91915,BVH,91913,Approved
275,2012,HTH,91910,BVH,91913,Approved
276,2012,SUH,91950,BVH,91913,Approved
277,2012,ELH,91915,BVH,91913,Approved
278,2012,SUH,91950,BVH,91913,Approved
279,2012,ELH,91915,BVH,91913,Denied
280,2012,CPH,91911,BVH,91913,Approved
281,2012,ORH,91913,BVH,91913,Approved
282,2012,SOH,92154,BVH,91913,Approved
283,2012,SUH,91950,BVH,91913,Approved
284,2012,OLH,91913,BVH,91913,Approved
285,2012,SUH,91950,BVH,91913,Approved
286,2012,ORH,91913,BVH,91913,Approved
287,2012,SOH,92154,BVH,91913,Approved
288,2012,ORH,91913,BVH,91913,Approved
289,2012,HTH,91910,BVH,91913,Approved
290,2012,ORH,91913,BVH,91913,Approved
291,2012,OLH,91913,BVH,91913,Approved
292,2012,OLH,91913,BVH,91913,Approved
293,2012,OLH,91913,BVH,91913,Approved
294,2012,SUH,91950,BVH,91913,Approved
295,2012,ORH,91913,BVH,91913,Approved
296,2012,ORH,91913,BVH,91913,Approved
297,2012,CVH,91911,BVH,91913,Approved
298,2012,ELH,91915,BVH,91913,Approved
299,2012,SOH,92154,BVH,91913,Approved
300,2012,GJH,91950,BVH,91913,Approved
301,2012,HTH,91910,BVH,91913,Approved
302,2012,HTH,91910,BVH,91913,Approved
303,2012,ORH,91913,BVH,91913,Approved
304,2012,ORH,91913,BVH,91913,Approved
305,2012,CVH,91911,BVH,91913,Approved
306,2012,ELH,91915,BVH,91913,Approved
307,2012,HTH,91910,BVH,91913,Approved
308,2012,ELH,91915,BVH,91913,Approved
309,2012,OLH,91913,BVH,91913,Approved
310,2012,OLH,91913,BVH,91913,Approved
311,2012,SUH,91950,BVH,91913,Approved
312,2012,SUH,91950,BVH,91913,Approved
313,2012,ELH,91915,BVH,91913,Approved
314,2012,OLH,91913,BVH,91913,Denied
315,2012,MVH,91932,BVH,91913,Approved
316,2012,CPH,91911,BVH,91913,Approved
317,2012,CPH,91911,BVH,91913,Approved
318,2012,SYH,92154,BVH,91913,Approved
319,2012,ORH,91913,BVH,91913,Approved
320,2012,HTH,91910,BVH,91913,Approved
321,2012,HTH,91910,BVH,91913,Approved
322,2012,SUH,91950,BVH,91913,Approved
323,2012,SUH,91950,BVH,91913,Approved
324,2012,HTH,91910,BVH,91913,Approved
325,2012,SYH,92154,BVH,91913,Approved
326,2012,SOH,92154,BVH,91913,Approved
327,2012,CVH,91911,BVH,91913,Approved
328,2012,ORH,91913,BVH,91913,Approved
329,2012,CVH,91911,BVH,91913,Approved
330,2012,ORH,91913,BVH,91913,Approved
331,2012,HTH,91910,BVH,91913,Approved
332,2012,ELH,91915,BVH,91913,Approved
333,2012,CPH,91911,BVH,91913,Approved
334,2012,CPH,91911,BVH,91913,Approved
335,2012,CPH,91911,BVH,91913,Approved
336,2012,ELH,91915,BVH,91913,Approved
337,2012,SYH,92154,BVH,91913,Approved
338,2012,SUH,91950,BVH,91913,Approved
339,2012,SYH,92154,BVH,91913,Approved
340,2012,ELH,91915,BVH,91913,Approved
341,2012,SOH,92154,BVH,91913,Approved
342,2012,ORH,91913,BVH,91913,Approved
343,2012,CPH,91911,BVH,91913,Approved
344,2012,ELH,91915,BVH,91913,Approved
345,2012,ORH,91913,BVH,91913,Approved
346,2012,HTH,91910,BVH,91913,Approved
347,2012,ELH,91915,BVH,91913,Approved
348,2012,HTH,91910,BVH,91913,Approved
349,2012,MOH,92154,BVH,91913,Approved
350,2012,ORH,91913,BVH,91913,Approved
351,2012,ORH,91913,BVH,91913,Approved
352,2012,SYH,92154,BVH,91913,Approved
353,2012,ORH,91913,BVH,91913,Approved
354,2012,MOH,92154,BVH,91913,Approved
355,2012,CVH,91911,BVH,91913,Approved
356,2012,ORH,91913,BVH,91913,Approved
357,2012,ORH,91913,BVH,91913,Approved
358,2012,ORH,91913,BVH,91913,Approved
359,2012,ELH,91915,BVH,91913,Approved
360,2012,ELH,91915,BVH,91913,Approved
361,2012,GJH,91950,BVM,91910,Approved
362,2012,RDM,91910,BVM,91910,Approved
363,2012,RDM,91910,BVM,91910,Approved
364,2012,RDM,91910,BVM,91910,Approved
365,2012,CVM,91910,BVM,91910,Approved
366,2012,ELM,91914,BVM,91910,Approved
367,2012,HTM,91910,BVM,91910,Approved
368,2012,CPM,91911,BVM,91910,Approved
369,2012,CVM,91910,BVM,91910,Approved
370,2012,GJH,91950,BVM,91910,Approved
371,2012,CPM,91911,BVM,91910,Approved
372,2012,HTM,91910,BVM,91910,Approved
373,2012,CPM,91911,BVM,91910,Approved
374,2012,CPM,91911,BVM,91910,Approved
375,2012,HTM,91910,BVM,91910,Approved
376,2012,NCM,91950,BVM,91910,Approved
377,2012,CPM,91911,BVM,91910,Approved
378,2012,CVM,91910,BVM,91910,Approved
379,2012,HTM,91910,BVM,91910,Approved
380,2012,GJH,91950,BVM,91910,Approved
381,2012,RDM,91910,BVM,91910,Approved
382,2012,CPM,91911,BVM,91910,Approved
383,2012,CPM,91911,BVM,91910,Approved
384,2012,CVM,91910,BVM,91910,Approved
385,2012,MVM,92154,BVM,91910,Approved
386,2012,ELM,91914,BVM,91910,Approved
387,2012,NCM,91950,BVM,91910,Approved
388,2012,CPM,91911,BVM,91910,Approved
389,2012,MVM,92154,BVM,91910,Approved
390,2012,MVM,92154,BVM,91910,Approved
391,2012,ELM,91914,BVM,91910,Approved
392,2012,HTM,91910,BVM,91910,Approved
393,2012,CPM,91911,BVM,91910,Approved
394,2012,CVM,91910,BVM,91910,Denied
395,2012,CVM,91910,BVM,91910,Approved
396,2012,CPM,91911,BVM,91910,Approved
397,2012,CVM,91910,BVM,91910,Approved
398,2012,CVM,91910,BVM,91910,Approved
399,2012,CVM,91910,BVM,91910,Approved
400,2012,MOM,92154,BVM,91910,Approved
401,2012,ELM,91914,BVM,91910,Approved
402,2012,CPM,91911,BVM,91910,Approved
403,2012,RDM,91910,BVM,91910,Approved
404,2012,ELM,91914,BVM,91910,Approved
405,2012,ELM,91914,BVM,91910,Approved
406,2012,CVM,91910,BVM,91910,Approved
407,2012,NCM,91950,BVM,91910,Approved
408,2012,HTM,91910,BVM,91910,Approved
409,2012,RDM,91910,BVM,91910,Approved
410,2012,CVM,91910,BVM,91910,Approved
411,2012,CVM,91910,BVM,91910,Approved
412,2012,RDM,91910,BVM,91910,Approved
413,2012,NCM,91950,BVM,91910,Approved
414,2012,CPM,91911,BVM,91910,Approved
415,2012,RDM,91910,BVM,91910,Approved
416,2012,HTM,91910,BVM,91910,Approved
417,2012,GJH,91950,BVM,91910,Approved
418,2012,MOM,92154,BVM,91910,Approved
419,2012,ELM,91914,BVM,91910,Approved
420,2012,HTM,91910,BVM,91910,Approved
421,2012,NCM,91950,BVM,91910,Approved
422,2012,NCM,91950,BVM,91910,Approved
423,2012,CVM,91910,BVM,91910,Approved
424,2012,MVM,92154,BVM,91910,Approved
425,2012,MVM,92154,BVM,91910,Approved
426,2012,RDM,91910,BVM,91910,Approved
427,2012,CPM,91911,BVM,91910,Approved
428,2012,MOM,92154,BVM,91910,Approved
429,2012,RDM,91910,BVM,91910,Denied
430,2012,RDM,91910,BVM,91910,Approved
431,2012,ELM,91914,BVM,91910,Approved
432,2012,HTM,91910,BVM,91910,Approved
433,2012,SOM,92154,BVM,91910,Approved
434,2012,MOM,92154,BVM,91910,Approved
435,2012,RDM,91910,BVM,91910,Approved
436,2012,CVM,91910,BVM,91910,Approved
437,2012,SOM,92154,BVM,91910,Approved
438,2012,GJH,91950,BVM,91910,Approved
439,2012,CPM,91911,BVM,91910,Approved
440,2012,ELM,91914,BVM,91910,Approved
441,2012,HTM,91910,BVM,91910,Approved
442,2012,ELM,91914,BVM,91910,Approved
443,2012,HTM,91910,BVM,91910,Approved
444,2012,CVM,91910,BVM,91910,Approved
445,2012,HTM,91910,BVM,91910,Approved
446,2012,HTM,91910,BVM,91910,Approved
447,2012,CPM,91911,BVM,91910,Approved
448,2012,CPM,91911,BVM,91910,Approved
449,2012,GJH,91950,BVM,91910,Approved
450,2012,HTM,91910,BVM,91910,Approved
451,2012,CVM,91910,BVM,91910,Approved
452,2012,MVM,92154,BVM,91910,Denied
453,2012,ELM,91914,BVM,91910,Approved
454,2012,CPM,91911,BVM,91910,Approved
455,2012,HTM,91910,BVM,91910,Approved
456,2012,CVM,91910,BVM,91910,Approved
457,2012,NCM,91950,BVM,91910,Approved
458,2012,MOM,92154,BVM,91910,Approved
459,2012,CPM,91911,BVM,91910,Approved
460,2012,RDM,91910,BVM,91910,Approved
461,2012,CVM,91910,BVM,91910,Approved
462,2012,MOM,92154,BVM,91910,Approved
463,2012,GJH,91950,BVM,91910,Approved
464,2012,CPM,91911,BVM,91910,Approved
465,2012,GJH,91950,BVM,91910,Approved
466,2012,GJH,91950,BVM,91910,Approved
467,2012,GJH,91950,BVM,91910,Approved
468,2012,CPM,91911,BVM,91910,Approved
469,2012,NCM,91950,BVM,91910,Approved
470,2012,CVM,91910,BVM,91910,Approved
471,2012,RDM,91910,BVM,91910,Approved
472,2012,RDM,91910,BVM,91910,Approved
473,2012,ELM,91914,BVM,91910,Approved
474,2012,HTM,91910,BVM,91910,Approved
475,2012,CVM,91910,BVM,91910,Approved
476,2012,HTM,91910,BVM,91910,Approved
477,2012,MOM,92154,BVM,91910,Approved
478,2012,CVM,91910,BVM,91910,Approved
479,2012,MOM,92154,BVM,91910,Approved
480,2012,NCM,91950,BVM,91910,Approved
481,2012,CVM,91910,BVM,91910,Approved
482,2012,CPM,91911,BVM,91910,Approved
483,2012,MVM,92154,BVM,91910,Approved
484,2012,CVM,91910,BVM,91910,Approved
485,2012,CVM,91910,BVM,91910,Approved
486,2012,GJH,91950,BVM,91910,Approved
487,2012,HTM,91910,BVM,91910,Approved
488,2012,ELM,91914,BVM,91910,Approved
489,2012,HTM,91910,BVM,91910,Approved
490,2012,NCM,91950,BVM,91910,Approved
491,2012,RDM,91910,BVM,91910,Approved
492,2012,GJH,91950,BVM,91910,Approved
493,2012,CVM,91910,BVM,91910,Approved
494,2012,HTM,91910,BVM,91910,Approved
495,2012,CVM,91910,BVM,91910,Approved
496,2012,HTM,91910,BVM,91910,Approved
497,2012,MVM,92154,BVM,91910,Approved
498,2012,ELM,91914,BVM,91910,Approved
499,2012,CVM,91910,BVM,91910,Approved
500,2012,HTM,91910,BVM,91910,Approved
501,2012,CVM,91910,BVM,91910,Approved
502,2012,HTM,91910,BVM,91910,Approved
503,2012,CPM,91911,BVM,91910,Approved
504,2012,CPM,91911,BVM,91910,Approved
505,2012,NCM,91950,BVM,91910,Approved
506,2012,HTM,91910,BVM,91910,Approved
507,2012,HTM,91910,BVM,91910,Approved
508,2012,RDM,91910,BVM,91910,Approved
509,2012,MOM,92154,BVM,91910,Approved
510,2012,HTM,91910,BVM,91910,Approved
511,2012,SOM,92154,BVM,91910,Approved
512,2012,MVM,92154,BVM,91910,Approved
513,2012,CPM,91911,BVM,91910,Approved
514,2012,CPM,91911,BVM,91910,Approved
515,2012,ELM,91914,BVM,91910,Approved
516,2012,CPM,91911,BVM,91910,Approved
517,2012,NCM,91950,BVM,91910,Approved
518,2012,NCM,91950,BVM,91910,Approved
519,2012,HTM,91910,BVM,91910,Approved
520,2012,NCM,91950,BVM,91910,Approved
521,2012,MOM,92154,BVM,91910,Approved
522,2012,CPM,91911,BVM,91910,Approved
523,2012,CPM,91911,BVM,91910,Approved
524,2012,NCM,91950,BVM,91910,Approved
525,2012,RDM,91910,BVM,91910,Approved
526,2012,MVM,92154,BVM,91910,Approved
527,2012,RDM,91910,BVM,91910,Approved
528,2012,CPM,91911,BVM,91910,Approved
529,2012,RDM,91910,BVM,91910,Approved
530,2012,HTM,91910,BVM,91910,Approved
531,2012,RDM,91910,BVM,91910,Approved
532,2012,HTM,91910,BVM,91910,Approved
533,2012,HTM,91910,BVM,91910,Approved
534,2012,HTM,91910,BVM,91910,Approved
535,2012,HTM,91910,BVM,91910,Approved
536,2012,MOM,92154,BVM,91910,Approved
537,2012,RDM,91910,BVM,91910,Approved
538,2012,CPM,91911,BVM,91910,Approved
539,2012,CVM,91910,BVM,91910,Approved
540,2012,CPM,91911,BVM,91910,Approved
541,2012,RDM,91910,BVM,91910,Approved
542,2012,CVM,91910,BVM,91910,Approved
543,2012,ELM,91914,BVM,91910,Approved
544,2012,CPM,91911,BVM,91910,Approved
545,2012,MVM,92154,BVM,91910,Approved
546,2012,HTM,91910,BVM,91910,Approved
547,2012,CPM,91911,BVM,91910,Approved
548,2012,HTM,91910,BVM,91910,Approved
549,2012,HTM,91910,BVM,91910,Approved
550,2012,CPM,91911,BVM,91910,Approved
551,2012,HTM,91910,BVM,91910,Approved
552,2012,CPM,91911,BVM,91910,Approved
553,2012,HTM,91910,BVM,91910,Approved
554,2012,HTM,91910,BVM,91910,Approved
555,2012,ELM,91914,BVM,91910,Approved
556,2012,MOM,92154,BVM,91910,Approved
557,2012,RDM,91910,BVM,91910,Approved
558,2012,CVM,91910,BVM,91910,Approved
559,2012,MVM,92154,BVM,91910,Approved
560,2012,NCM,91950,BVM,91910,Approved
561,2012,CPM,91911,BVM,91910,Approved
562,2012,RDM,91910,BVM,91910,Approved
563,2012,ELM,91914,BVM,91910,Approved
564,2012,HTM,91910,BVM,91910,Approved
565,2012,HTM,91910,BVM,91910,Approved
566,2012,HTM,91910,BVM,91910,Approved
567,2012,HTM,91910,BVM,91910,Approved
568,2012,HTM,91910,BVM,91910,Approved
569,2012,CVM,91910,BVM,91910,Approved
570,2012,RDM,91910,BVM,91910,Approved
571,2012,CPM,91911,BVM,91910,Approved
572,2012,CPM,91911,BVM,91910,Approved
573,2012,GJH,91950,BVM,91910,Approved
574,2012,CPM,91911,BVM,91910,Approved
575,2012,HTM,91910,BVM,91910,Approved
576,2012,CVM,91910,BVM,91910,Approved
577,2012,CPM,91911,BVM,91910,Approved
578,2012,HTM,91910,BVM,91910,Approved
579,2012,ELM,91914,BVM,91910,Approved
580,2012,CVM,91910,BVM,91910,Approved
581,2012,GJH,91950,BVM,91910,Approved
582,2012,CPM,91911,BVM,91910,Approved
583,2012,ELM,91914,BVM,91910,Approved
584,2012,NCM,91950,BVM,91910,Approved
585,2012,NCM,91950,BVM,91910,Approved
586,2012,CPM,91911,BVM,91910,Approved
587,2012,ELM,91914,BVM,91910,Approved
588,2012,RDM,91910,BVM,91910,Approved
589,2012,RDM,91910,BVM,91910,Approved
590,2012,RDM,91910,BVM,91910,Approved
591,2012,CVM,91910,BVM,91910,Approved
592,2012,SOM,92154,BVM,91910,Approved
593,2012,NCM,91950,BVM,91910,Approved
594,2012,HTM,91910,BVM,91910,Approved
595,2012,MOH,92154,CPH,91911,Approved
596,2012,ORH,91913,CPH,91911,Approved
597,2012,HTH,91910,CPH,91911,Approved
598,2012,HTH,91910,CPH,91911,Approved
599,2012,SYH,92154,CPH,91911,Approved
600,2012,BVH,91913,CPH,91911,Approved
601,2012,SOH,92154,CPH,91911,Approved
602,2012,ORH,91913,CPH,91911,Approved
603,2012,CVH,91911,CPH,91911,Approved
604,2012,ORH,91913,CPH,91911,Approved
605,2012,SOH,92154,CPH,91911,Approved
606,2012,BVH,91913,CPH,91911,Approved
